1.332322534706567474e+01
1.580958646491212072e+01
1.174453025778016624e+01
1.987529894234302930e+01
1.653664372841188168e+01
3.786502357214520487e+01
4.309309492221134974e+01
8.659096319709477996e+01
7.384416461661734843e+01
7.215213725391529920e+01
6.623968933608890097e+01
9.579499678564793896e+01
7.151624619065000843e+01
9.882102774412022939e+01
